iata_code,country,latitude,longitude
VPE,Angola,-17.0435009,15.68379974
VPN,Iceland,65.72059631,-14.85060024
VPS,United States,30.4832,-86.525398
VPY,Mozambique,-19.15130043,33.42900085
VPZ,United States,41.45399857,-87.00710297
VQQ,United States,30.21870041,-81.87670136
VQS,Puerto Rico,18.11580086,-65.42269897
VRA,Cuba,23.03440094,-81.43530273
VRB,United States,27.6556,-80.417901
VRC,Philippines,13.5763998,124.2060013
VRE,South Africa,-31.64100075,18.5447998
VRK,Finland,62.17110062,27.86860085
VRL,Portugal,41.2743,-7.72047
VRN,Italy,45.395699,10.8885
VRO,Cuba,23.12400055,-81.3015976
VRU,South Africa,-26.98240089,24.72879982
VRY,Norway,67.654555,12.727257
VSA,Mexico,17.99699974,-92.81739807
VSE,Portugal,40.725498,-7.88899
VSG,Ukraine,48.41740036,39.37409973
VST,Sweden,59.58940125,16.63360023
VTB,Belarus,55.12649918,30.34959984
VTE,Laos,17.98830032,102.5630035
VTM,Israel,31.20829964,35.01229858
VTN,United States,42.85779953,-100.5479965
VTU,Cuba,20.98760033,-76.93579865
VTZ,India,17.72120094,83.22450256
VUP,Colombia,10.435,-73.2495
VUS,Russia,60.78829956,46.25999832
VVC,Colombia,4.16787,-73.6138
VVI,Bolivia,-17.6448,-63.135399
VVO,Russia,43.39899826,132.147995
VVZ,Algeria,26.7234993,8.622650146
VXC,Mozambique,-13.274,35.2663
VXE,Cape Verde,16.83320045,-25.05529976
VXO,Sweden,56.92910004,14.72799969
VYI,Russia,63.75666809,121.6933365
VYS,United States,41.351898,-89.153099
W04,United States,46.5995,-124.0854
WAA,United States,65.622593,-168.095
WAE,Saudi Arabia,20.50429916,45.19960022
WAF,Pakistan,32.30469894,69.57039642
WAG,New Zealand,-39.96220016,175.0249939
WAI,Madagascar,-14.8987999,47.9939003
WAL,United States,37.94020081,-75.46640015
WAM,Madagascar,-17.795378,48.442583
WAQ,Madagascar,-18.701273,44.614921
WAR,Indonesia,-3.235,140.994
WAT,Ireland,52.18719864,-7.086959839
WAW,Poland,52.16569901,20.96710014
WBG,Germany,54.459301,9.51633
WBM,Papua New Guinea,-5.643300056,143.8950043
WBQ,United States,66.36219788,-147.4069977
WBU,United States,40.03939819,-105.2259979
WBW,United States,41.29719925,-75.85119629
WCH,Chile,-42.93280029,-72.69909668
WDH,Namibia,-22.4799,17.4709
WDR,United States,33.98289871,-83.66739655
WDS,China,32.591667,110.907778
WEF,China,36.646702,119.119003
WEH,China,37.18709946,122.2289963
WEI,Australia,-12.67860031,141.9250031
WFI,Madagascar,-21.4416008,47.11169815
WFK,United States,47.28549957,-68.31279755
WGA,Australia,-35.16529846,147.4660034
WGE,Australia,-30.03280067,148.1260071
WGN,China,26.802,110.642
WGP,Indonesia,-9.66922,120.302002
WGT,Australia,-36.41579819,146.3070068
WHF,Sudan,21.80269814,31.52157784
WHK,New Zealand,-37.92060089,176.9140015
WHP,United States,34.25930023,-118.413002
WHU,China,31.3906,118.408997
WIC,United Kingdom,58.45890045,-3.093060017
WIE,Germany,50.04980087,8.325400352
WIK,New Zealand,-36.80889893,175.0859985
WIL,Kenya,-1.321720004,36.81480026
WIN,Australia,-22.36359978,143.0859985
WIO,Australia,-31.52639961,143.375
WIR,New Zealand,-39.00690079,177.4069977
WJF,United States,34.74110031,-118.2190018
WJR,Kenya,1.73324,40.091599
WJU,South Korea,37.441201,127.963858
WKA,New Zealand,-44.72219849,169.2460022
WKB,Australia,-36.32109833,142.4190063
WKF,South Africa,-25.82999992,28.22249985
WKI,Zimbabwe,-18.362967,26.519791
WKJ,Japan,45.40420151,141.8009949
WKK,United States,59.2826004,-158.6179962
WKL,United States,19.9205,-155.8607
WKR,Bahamas,27.26670074,-78.39969635
WLD,United States,37.16859818,-97.03759766
WLG,New Zealand,-41.32720184,174.8049927
WLH,Vanuatu,-15.4119997,167.6909943
WLK,United States,66.60009766,-159.9859924
WLS,Wallis and Futuna,-13.23830032,-176.1990051
WMA,Madagascar,-15.833049,48.833284
WMB,Australia,-38.29529953,142.4470062
WMC,United States,40.89659882,-117.8059998
WME,Australia,-27.28639984,120.5550003
WMH,United States,36.3689003,-92.47049713
WMI,Poland,52.451099,20.6518
WMN,Madagascar,-15.43669987,49.68830109
WMO,United States,64.68920136,-163.4129944
WMP,Madagascar,-16.07226934,47.64416456
WMR,Madagascar,-16.16390038,49.7737999
WMT,China,27.81638,106.33268
WMX,Indonesia,-4.10251,138.957001
WNA,United States,60.69029999,-161.9790039
WNN,Canada,52.89390182,-89.28919983
WNP,Philippines,13.5848999,123.2699966
WNR,Australia,-25.41309929,142.6670074
WNS,Pakistan,26.2194,68.390099
WNZ,China,27.912201,120.851997
WOE,Netherlands,51.4491,4.34203
WOL,Australia,-34.56110001,150.7890015
WOS,North Korea,39.166801,127.486
WOT,Taiwan,23.36737251,119.5027771
WPB,Madagascar,-15.584286,47.623587
WPC,Canada,49.52059937,-113.9970016
WPR,Chile,-53.25370026,-70.31919861
WPU,Chile,-54.93109894,-67.626297
WRB,United States,32.64009857,-83.59190369
WRE,New Zealand,-35.7682991,174.3650055
WRG,United States,56.48429871,-132.3699951
WRI,United States,40.0155983,-74.59169769
WRL,United States,43.96569824,-107.9509964
WRO,Poland,51.10269928,16.88579941
WRT,United Kingdom,53.745098,-2.88306
WRY,United Kingdom,59.35029984,-2.950000048
WRZ,Sri Lanka,6.254489899,81.23519897
WSD,United States,32.34149933,-106.4029999
WSN,United States,58.70339966,-157.0079956
WSO,Suriname,5.215277,-57.185302
WSP,Nicaragua,14.73919964,-83.9693985
WSR,Indonesia,-2.721,134.5061
WST,United States,41.34960175,-71.80339813
WSY,Australia,-20.27611,148.755
WSZ,New Zealand,-41.73809814,171.5809937
WTA,Madagascar,-17.47610092,43.97280121
WTB,Australia,-27.558332,151.793335
WTK,United States,67.56610107,-162.9750061
WTN,United Kingdom,53.16619873,-0.5238109827
WTS,Madagascar,-18.759677,46.054065
WTZ,New Zealand,-36.83169937,175.6790009
WUA,China,39.7934,106.7993
WUH,China,30.7838,114.208
WUN,Australia,-26.62919998,120.2210007
WUS,China,27.7019,118.000999
WUT,China,38.597456,112.969173
WUU,Sudan,7.725830078,27.97500038
WUX,China,31.49440002,120.4290009
WUZ,China,23.456699,111.248001
WVB,Namibia,-22.9799,14.6453
WVI,United States,36.93569946,-121.7900009
WVK,Madagascar,-22.11969948,48.02170181
WVN,Germany,53.50222015,8.052222252
WWA,United States,61.57170105,-149.5399933
WWD,United States,39.00849915,-74.90830231
WWK,Papua New Guinea,-3.583830118,143.6690063
WWR,United States,36.438,-99.5226667
WWY,Australia,-33.93719864,147.1909943
WXN,China,30.8017,108.433
WYA,Australia,-33.05889893,137.5140076
WYE,Sierra Leone,8.610469818,-11.04539967
WYN,Australia,-15.51140022,128.1529999
WYS,United States,44.68840027,-111.1179962
X04,United States,28.707222,-81.581667
X26,United States,27.81325,-80.4955833
X59,United States,27.9608611,-80.5583333
XAB,France,50.143501,1.831891
XAP,Brazil,-27.13419914,-52.65660095
XAU,French Guiana,3.61361,-53.204201
XBE,Canada,53.96559906,-91.02719879
XBJ,Iran,32.89810181,59.26610184
XCH,Christmas Island,-10.45059967,105.6900024
XCM,Canada,42.306111,-82.081667
XCR,France,48.77333333,4.206111111
XCZ,France,49.78390121,4.647079945
XEN,China,40.58029938,120.697998
XFN,China,32.1506,112.291
XFW,Germany,53.53527832,9.83555603
XGN,Angola,-16.7553997,14.96529961
XGR,Canada,58.71139908,-65.99279785
XIC,China,27.9890995,102.1839981
XIJ,Kuwait,28.93479919,47.79190063
XIL,China,43.91559982,115.9639969
XIQ,Greenland,69.080915,-51.11431539
XIY,China,34.447102,108.751999
XJD,Qatar,25.11730003,51.31499863
XJM,Pakistan,33.05009842,73.63839722
XKH,Laos,19.450001,103.157997
XKS,Canada,53.52470016,-88.64279938
XLB,Canada,58.61750031,-101.4690018
XLS,Senegal,16.05080032,-16.46319962
XMC,Australia,-37.59830093,149.7200012
XME,France,50.3105011,4.033120155
XMH,French Polynesia,-14.4368,-146.0700073
XMN,China,24.54400063,118.1279984
XMS,Ecuador,-2.299170017,-78.1207962
XMW,France,44.02569962,1.378039956
XMY,Australia,-9.901109695,142.776001
XNA,United States,36.281898,-94.306801
XNB,United Arab Emirates,29.19850,55.26466
XNN,China,36.5275,102.042999
XOG,France,44.14049911,4.8667202
XPK,Canada,55.74919891,-101.2659988
XPL,Honduras,14.3824,-87.621201
XPP,Canada,52.99652588,-97.27419376
XQC,Iraq,33.94020081,44.36159897
XQP,Costa Rica,9.443160057,-84.12979889
XRH,Australia,-33.600601,150.781006
XRR,Canada,61.97060013,-132.4230042
XRY,Spain,36.74459839,-6.060110092
XSB,United Arab Emirates,24.283611,52.580278
XSC,Turks and Caicos Islands,21.51569939,-71.52850342
XSD,United States,37.79880142,-116.7809982
XSI,Canada,56.7928009,-98.90720367
XSP,Singapore,1.416949987,103.8679962
XTG,Australia,-27.9864006,143.8110046
XTL,Canada,58.7061,-98.512199
XTO,Australia,-25.80170059,149.8999939
XUZ,China,34.059056,117.555278
XVS,France,50.32580185,3.46126008
XWW,Austria,48.196667,16.337778
XXN,Saudi Arabia,24.70980072,46.72520065
XYA,Solomon Islands,-9.092816,159.21841
XYE,Burma,15.30000019,97.86699677
YAA,Canada,52.45249939,-125.3030014
YAB,Canada,73.00589225,-85.0325489
YAC,Canada,51.72719955,-91.82440186
YAG,Canada,48.65420151,-93.43969727
YAH,Canada,53.75469971,-73.6753006
YAI,Chile,-36.58250046,-72.03140259
YAK,United States,59.50329971,-139.6600037
YAL,Canada,50.5821991,-126.9160004
YAM,Canada,46.48500061,-84.50939941
YAO,Cameroon,3.83604002,11.52350044
YAP,Micronesia,9.49891,138.082993
YAS,Fiji,-16.75889969,177.5449982
YAT,Canada,52.92750168,-82.43190002
YAX,Canada,53.8492012,-89.57939911
YAY,Canada,51.39189911,-56.08309937
YAZ,Canada,49.079833,-125.775583
YBA,Canada,51.20734047,-115.5418611
YBB,Canada,68.534401,-89.808098
YBC,Canada,49.13249969,-68.20439911
YBE,Canada,59.56140137,-108.4810028
YBG,Canada,48.33060074,-70.99639893
YBI,Canada,53.4693985,-55.78499985
YBK,Canada,64.29889679,-96.07779694
YBL,Canada,49.95080185,-125.2710037
YBO,Canada,56.96670151,-130.25
YBP,China,28.80055556,104.545
YBR,Canada,49.91,-99.951897
YBS,Canada,52.6067009,-90.37689972
YBT,Canada,57.8894,-101.679001
YBV,Canada,52.358898,-97.018303
YBW,Canada,48.75,-123.2330017
YBX,Canada,51.4435997,-57.18529892
YBY,Canada,54.304199,-110.744003
YCB,Canada,69.10810089,-105.1380005
YCC,Canada,45.09280014,-74.56330109
YCD,Canada,49.05497022,-123.8698626
YCE,Canada,43.285599,-81.508301
YCG,Canada,49.29639816,-117.6320038
YCH,Canada,47.007801,-65.449203
YCK,Canada,67.0392,-126.08
YCL,Canada,47.990799,-66.330299
YCM,Canada,43.19169998,-79.17169952
YCN,Canada,49.10559845,-81.01360321
YCO,Canada,67.816704,-115.143997
YCQ,Canada,55.68719864,-121.6269989
YCR,Canada,54.61059952,-97.76080322
YCS,Canada,63.34690094,-90.73110199
YCT,Canada,52.07500076,-111.4449997
YCU,China,35.116391,111.0313889
YCW,Canada,49.15280151,-121.939003
YCY,Canada,70.48609924,-68.51670074
YDA,Canada,64.04309845,-139.128006
YDB,Canada,61.37110138,-139.0410004
YDF,Canada,49.21080017,-57.39139938
YDG,Canada,44.54584504,-65.78542471
YDL,Canada,58.42219925,-130.0319977
YDN,Canada,51.10079956,-100.052002
YDO,Canada,48.7784996,-72.375
YDP,Canada,56.54919815,-61.68030167
YDQ,Canada,55.74229813,-120.1829987
YDT,Canada,49.0742,-123.012001
YEC,South Korea,36.630373,128.34971
YEE,Canada,44.684722,-79.929167
YEG,Canada,53.30970001,-113.5800018
YEI,Turkey,40.25519943,29.56259918
YEK,Canada,61.09420013,-94.07080078
YEL,Canada,46.35139847,-82.56140137
YEM,Canada,45.84280014,-81.85810089
YEN,Canada,49.21030045,-102.9660034
YEO,United Kingdom,51.00939941,-2.638819933
YER,Canada,56.01890182,-87.67610168
YES,Iran,30.70050049,51.54510117
YET,Canada,53.57889938,-116.4649963
YEU,Canada,79.99469757,-85.81420136
YEV,Canada,68.30419922,-133.4830017
YEY,Canada,48.563903,-78.249702
YFA,Canada,52.20140076,-81.69689941
YFB,Canada,63.756402,-68.555801
YFC,Canada,45.8689003,-66.53720093
YFE,Canada,48.74610138,-69.09719849
YFH,Canada,51.56190109,-87.90779877
YFJ,Canada,64.190804,-114.077002
YFO,Canada,54.67810059,-101.6819992
YFR,Canada,61.18080139,-113.6900024
YFS,Canada,61.7602005,-121.2369995
YFX,Canada,52.37279892,-55.6739006
YGB,Canada,49.69419861,-124.5179977
YGG,Canada,48.8545,-123.4969
YGH,Canada,66.24079895,-128.651001
YGJ,Japan,35.49219894,133.2359924
YGK,Canada,44.22529984,-76.59690094
YGL,Canada,53.62530136,-77.70420074
YGM,Canada,50.62810135,-97.04329681
YGO,Canada,54.55889893,-94.49140167
YGP,Canada,48.77529907,-64.47859955
YGQ,Canada,49.77830124,-86.93939972
YGR,Canada,47.42470169,-61.77809906
YGT,Canada,69.36470032,-81.81610107
YGV,Canada,50.2818985,-63.6114006
YGW,Canada,55.2818985,-77.76529694
YGX,Canada,56.35749817,-94.71060181
YGZ,Canada,76.42610168,-82.90920258
YHA,Canada,52.52809906,-56.28609848
YHB,Canada,52.81669998,-102.310997
YHD,Canada,49.831699,-92.744202
YHE,Canada,49.36830139,-121.4980011
YHF,Canada,49.71419907,-83.68609619
YHI,Canada,70.76280212,-117.8059998
YHK,Canada,68.63559723,-95.84970093
YHM,Canada,43.17359924,-79.93499756
YHN,Canada,49.19309998,-84.7589035
YHO,Canada,55.44829941,-60.22859955
YHP,Canada,52.1133,-94.2556
YHR,Canada,50.46889877,-59.63669968
YHT,Canada,60.78919983,-137.5460052
YHU,Canada,45.51750183,-73.41690063
YHY,Canada,60.83969879,-115.7829971
YHZ,Canada,44.88079834,-63.50859833
YIB,Canada,48.77389908,-91.63860321
YIC,China,27.8025,114.3062
YIE,China,47.3106,119.9117
YIF,Canada,51.21170044,-58.65829849
YIH,China,30.55655,111.479988
YIK,Canada,62.41730118,-77.9253006
YIN,China,43.955799,81.330299
YIO,Canada,72.6832962,-77.96669769
YIP,United States,42.23789978,-83.53040314
YIV,Canada,53.85720062,-94.6536026
YIW,China,29.34469986,120.0319977
YJF,Canada,60.2358017,-123.4690018
YJN,Canada,45.29439926,-73.28109741
YJP,Canada,53.31919861,-117.7529984
YJT,Canada,48.5442009,-58.54999924
YKA,Canada,50.70220184,-120.4440002
YKF,Canada,43.46080017,-80.37860107
YKG,Canada,60.02719879,-69.99919891
YKH,China,40.542524,122.3586
YKJ,Canada,57.2560997,-105.6179962
YKL,Canada,54.80530167,-66.80529785
YKM,United States,46.56819916,-120.5439987
YKN,United States,42.91669846,-97.3859024
YKO,Turkey,37.5497,44.2381
YKQ,Canada,51.47330093,-78.75830078
YKS,Russia,62.09329987,129.7709961
YKU,Canada,53.80559921,-78.91690063
YKX,Canada,48.21030045,-79.98139954
YKY,Canada,51.51750183,-109.1809998
YKZ,Canada,43.86220169,-79.37000275
YLC,Canada,62.84999847,-69.88330078
YLD,Canada,47.81999969,-83.34670258
YLE,Canada,63.13169861,-117.2460022
YLH,Canada,52.1955986,-87.93419647
YLI,Finland,64.0547222,24.7252778
YLJ,Canada,54.12530136,-108.5230026
YLK,Canada,44.48529816,-79.55560303
YLL,Canada,53.30920029,-110.072998
YLR,Canada,56.51330185,-99.98529816
YLS,Canada,44.487778,-79.559444
YLT,Canada,82.51779938,-62.2806015
YLW,Canada,49.95610046,-119.3779984
YLY,Canada,49.10079956,-122.6309967
YMA,Canada,63.61640167,-135.8679962
YME,Canada,48.85689926,-67.45330048
YMG,Canada,49.08390045,-85.86060333
YMH,Canada,52.30279922,-55.84719849
YMJ,Canada,50.33029938,-105.5589981
YML,Canada,47.59749985,-70.22389984
YMM,Canada,56.65330124,-111.2220001
YMN,Canada,55.07690048,-59.18640137
YMO,Canada,51.29109955,-80.60780334
YMP,Canada,50.575556,-127.028611
YMS,Peru,-5.893770218,-76.11820221
YMT,Canada,49.77190018,-74.52809906
YMU,Canada,50.066667,-124.983333
YMW,Canada,46.27280045,-75.99060059
YMX,Canada,45.679501,-74.038696
YNA,Canada,50.18999863,-61.78919983
YNB,Saudi Arabia,24.144199,38.0634
YNC,Canada,53.01060104,-78.83110046
YND,Canada,45.52170181,-75.56359863
YNE,Canada,53.95830154,-97.84420013
YNG,United States,41.26070023,-80.67910004
YNJ,China,42.88280106,129.451004
YNL,Canada,58.27669907,-104.0820007
YNM,Canada,49.76169968,-77.80280304
YNO,Canada,52.49000168,-92.97109985
YNP,Canada,55.913898,-61.184399
YNS,Canada,51.69110107,-76.13559723
YNT,China,37.40169907,121.3720016
YNY,South Korea,38.061298,128.669006
YNZ,China,33.425833,120.203056
YOA,Canada,64.69889832,-110.6149979
YOC,Canada,67.57060242,-139.8390045
YOD,Canada,54.40499878,-110.2789993
YOG,Canada,51.65859985,-85.90170288
YOH,Canada,54.93330002,-95.27890015
YOJ,Canada,58.62139893,-117.1650009
YOL,Nigeria,9.25755024,12.43039989
YOO,Canada,43.922798,-78.894997
YOP,Canada,58.49140167,-119.4079971
YOS,Canada,44.59030151,-80.83750153
YOW,Canada,45.32249832,-75.66919708
YPA,Canada,53.21419907,-105.6729965
YPC,Canada,69.36083812,-124.07547
YPD,Canada,45.2575,-79.829697
YPE,Canada,56.226898,-117.446999
YPG,Canada,49.903099,-98.273817
YPH,Canada,58.47190094,-78.07689667
YPJ,Canada,59.29669952,-69.59970093
YPL,Canada,51.44639969,-90.21420288
YPM,Canada,51.81969833,-93.97329712
YPN,Canada,49.83639908,-64.28859711
YPO,Canada,54.98809814,-85.44329834
YPQ,Canada,44.22999954,-78.36329651
YPR,Canada,54.28609848,-130.4450073
YPS,Canada,45.65670013,-61.36809921
YPT,Canada,49.616667,-124.016667
YPW,Canada,49.83420181,-124.5
YPX,Canada,60.05059814,-77.28690338
YPY,Canada,58.76720047,-111.1169968
YQA,Canada,44.97470093,-79.30329895
YQB,Canada,46.7911,-71.393303
YQC,Canada,61.04639816,-69.61779785
YQD,Canada,53.97140121,-101.0910034
YQF,Canada,52.18220139,-113.8939972
YQG,Canada,42.27560043,-82.95559692
YQH,Canada,60.11640167,-128.8220062
YQI,Canada,43.82690048,-66.08809662
YQK,Canada,49.78829956,-94.36309814
YQL,Canada,49.63029861,-112.8000031
YQM,Canada,46.11220169,-64.6785965
YQN,Canada,50.18280029,-86.6964035
YQQ,Canada,49.71080017,-124.887001
YQR,Canada,50.43190002,-104.6660004
YQS,Canada,42.77000046,-81.1108017
YQT,Canada,48.37189865,-89.32389832
YQU,Canada,55.17969894,-118.8850021
YQV,Canada,51.26470184,-102.461998
YQW,Canada,52.76919937,-108.2440033
YQX,Canada,48.93690109,-54.56809998
YQY,Canada,46.1614,-60.047798
YQZ,Canada,53.02610016,-122.5100021
YRA,Canada,64.1160965,-117.3099976
YRB,Canada,74.71690369,-94.9693985
YRF,Canada,53.68280029,-57.04190063
YRG,Canada,54.17969894,-58.45750046
YRI,Canada,47.76440048,-69.58470154
YRJ,Canada,48.52000046,-72.26560211
YRL,Canada,51.06689835,-93.79309845
YRM,Canada,52.42969894,-114.9039993
YRO,Canada,45.46030045,-75.64610291
YRQ,Canada,46.35279846,-72.67939758
YRS,Canada,54.16719818,-93.55719757
YRT,Canada,62.81140137,-92.11579895
YRV,Canada,50.96670151,-118.1829987
YSB,Canada,46.625,-80.79889679
YSC,Canada,45.43859863,-71.69139862
YSD,Canada,50.26670074,-111.1829987
YSE,Canada,49.78170013,-123.1620026
YSF,Canada,59.25030136,-105.8410034
YSG,Canada,62.418303,-110.681998
YSH,Canada,44.94580078,-75.94059753
YSJ,Canada,45.31610107,-65.89029694
YSK,Canada,56.53779984,-79.24669647
YSL,Canada,47.15750122,-67.83470154
YSM,Canada,60.02030182,-111.961998
YSN,Canada,50.682802,-119.228996
YSO,Canada,54.9105,-59.78507
YSP,Canada,48.75529861,-86.3443985
YSQ,China,44.938114,124.550178
YSR,Canada,72.982201,-84.613602
YST,Canada,53.84560013,-94.85189819
YSU,Canada,46.44060135,-63.83359909
YSY,Canada,71.99389648,-125.2429962
YTA,Canada,45.86439896,-77.25170135
YTD,Canada,55.31890106,-97.70780182
YTE,Canada,64.23000336,-76.52670288
YTF,Canada,48.50889969,-71.64189911
YTG,Canada,50.883333,-126.833333
YTH,Canada,55.80110168,-97.86419678
YTL,Canada,53.81779861,-89.89689636
YTM,Canada,46.40940094,-74.77999878
YTQ,Canada,58.6678009,-69.95580292
YTR,Canada,44.1189003,-77.52809906
YTS,Canada,48.56969833,-81.37670136
YTY,China,32.5634,119.7198
YTZ,Canada,43.627499,-79.396202
YUA,China,25.73749924,101.8820038
YUB,Canada,69.4332962,-133.026001
YUD,Canada,56.53609848,-76.51830292
YUE,Australia,-22.25419998,131.7819977
YUL,Canada,45.47060013,-73.74079895
YUM,United States,32.65660095,-114.6060028
YUS,China,32.83638889,97.03638889
YUT,Canada,66.52140045,-86.22470093
YUX,Canada,68.77610016,-81.2425
YUY,Canada,48.20610046,-78.83560181
YVA,Comoros,-11.71080017,43.2439003
YVB,Canada,48.07109833,-65.46029663
YVC,Canada,55.15140152,-105.262001
YVE,Canada,50.24810028,-119.3310013
YVG,Canada,53.35580063,-110.8239975
YVM,Canada,67.54579926,-64.03140259
YVO,Canada,48.05329895,-77.78279877
YVP,Canada,58.09609985,-68.42690277
YVQ,Canada,65.28160095,-126.7979965
YVR,Canada,49.19390106,-123.1839981
YVT,Canada,55.84189987,-108.4179993
YVV,Canada,44.7458,-81.107201
YVZ,Canada,52.65579987,-94.06140137
YWA,Canada,45.95220184,-77.31919861
YWB,Canada,61.58860016,-71.92939758
YWG,Canada,49.90999985,-97.23989868
YWH,Canada,48.42498589,-123.3888674
YWJ,Canada,65.21109772,-123.435997
YWK,Canada,52.9219017,-66.86440277
YWL,Canada,52.18310165,-122.0540009
YWM,Canada,52.56689835,-55.78469849
YWP,Canada,52.9593934,-87.37486839
YWS,Canada,50.14360046,-122.9489975
YWY,Canada,63.20940018,-123.4369965
YXC,Canada,49.6108017,-115.7819977
YXD,Canada,53.57249832,-113.5210037
YXE,Canada,52.17079926,-106.6999969
YXH,Canada,50.01890182,-110.7210007
YXJ,Canada,56.23809814,-120.7399979
YXK,Canada,48.47809982,-68.49690247
YXL,Canada,50.11389923,-91.90529633
YXN,Canada,62.24000168,-92.59809875
YXP,Canada,66.14499664,-65.71360016
YXQ,Canada,62.41030121,-140.8670044
YXR,Canada,47.69740065,-79.84734535
YXS,Canada,53.88940048,-122.6790009
YXT,Canada,54.468498,-128.576009
YXU,Canada,43.035599,-81.1539
YXX,Canada,49.02529907,-122.3610001
YXY,Canada,60.70959854,-135.0670013
YXZ,Canada,47.96670151,-84.78669739
YYB,Canada,46.363602,-79.422798
YYC,Canada,51.11389923,-114.0199966
YYD,Canada,54.8246994,-127.1829987
YYE,Canada,58.83639908,-122.5970001
YYF,Canada,49.46310043,-119.6019974
